date time,date,time,latitude,longitude,accuracy(m),altitude(m),speed(m/s),bearing(deg),sat_used,sat_inview
09-07-23 00:41,09-07-23,00:41:06,-8.90374939,116.3054341,3.00,54.092,9.223,233,23,31
09-07-23 00:41,09-07-23,00:41:07,-8.9037981,116.3053672,3.00,54.066,9.185,235,22,30
09-07-23 00:41,09-07-23,00:41:08,-8.90384566,116.3052983,3.00,54.064,9.13,236,23,30
09-07-23 00:41,09-07-23,00:41:09,-8.90389055,116.3052298,3.00,54.039,9.089,237,22,31
09-07-23 00:41,09-07-23,00:41:10,-8.90393427,116.3051602,3.00,54.058,9.058,238,22,31
09-07-23 00:41,09-07-23,00:41:11,-8.90397619,116.3050915,3.00,54.047,8.994,239,22,30
09-07-23 00:41,09-07-23,00:41:12,-8.90401914,116.3050211,3.00,54.037,8.94,238,22,30
09-07-23 00:41,09-07-23,00:41:13,-8.90406364,116.3049526,2.00,54.03,8.878,236,22,30
09-07-23 00:41,09-07-23,00:41:14,-8.90410789,116.304886,2.00,54.069,8.809,236,20,30
09-07-23 00:41,09-07-23,00:41:15,-8.9041508,116.3048194,2.00,54.06,8.749,238,20,30
09-07-23 00:41,09-07-23,00:41:16,-8.90419253,116.3047521,2.00,54.035,8.686,239,21,29
09-07-23 00:41,09-07-23,00:41:17,-8.90423321,116.3046842,2.00,54.06,8.607,239,22,29
09-07-23 00:41,09-07-23,00:41:18,-8.90427225,116.3046168,2.00,54.044,8.557,240,22,30
09-07-23 00:41,09-07-23,00:41:19,-8.90431014,116.3045492,2.00,54.006,8.484,240,22,30
09-07-23 00:41,09-07-23,00:41:20,-8.90434981,116.3044811,2.00,54.003,8.467,239,21,30
09-07-23 00:41,09-07-23,00:41:21,-8.90439002,116.3044164,2.00,53.992,8.405,237,22,29
09-07-23 00:41,09-07-23,00:41:22,-8.90443168,116.3043519,2.00,53.996,8.351,236,22,29
09-07-23 00:41,09-07-23,00:41:23,-8.90447357,116.3042894,2.00,53.965,8.288,236,22,30
09-07-23 00:41,09-07-23,00:41:24,-8.90451449,116.3042277,2.00,53.96,8.22,236,22,28
09-07-23 00:41,09-07-23,00:41:25,-8.90455535,116.3041655,2.00,53.965,8.179,237,22,29
09-07-23 00:41,09-07-23,00:41:26,-8.90459555,116.3041015,2.00,53.949,8.108,238,22,30
09-07-23 00:41,09-07-23,00:41:27,-8.90463465,116.3040382,2.00,53.955,8.062,239,22,30
09-07-23 00:41,09-07-23,00:41:28,-8.90467129,116.3039747,2.00,53.926,8.027,240,22,31
09-07-23 00:41,09-07-23,00:41:29,-8.9047075,116.3039113,2.00,53.889,7.987,241,22,30
09-07-23 00:41,09-07-23,00:41:30,-8.9047428,116.3038473,2.00,53.894,7.948,241,23,30
09-07-23 00:41,09-07-23,00:41:31,-8.90477662,116.3037828,2.00,53.891,7.903,242,23,29
09-07-23 00:41,09-07-23,00:41:32,-8.90480983,116.3037192,2.00,53.86,7.872,242,23,29
09-07-23 00:41,09-07-23,00:41:33,-8.90484344,116.3036569,2.00,53.876,7.831,240,22,30
09-07-23 00:41,09-07-23,00:41:34,-8.90487881,116.3035956,2.00,53.835,7.784,239,23,29
09-07-23 00:41,09-07-23,00:41:35,-8.90491347,116.3035355,2.00,53.821,7.744,240,23,30
09-07-23 00:41,09-07-23,00:41:36,-8.90494829,116.3034746,2.00,53.812,7.702,240,23,30
09-07-23 00:41,09-07-23,00:41:37,-8.90498246,116.3034139,2.00,53.852,7.663,241,23,30
09-07-23 00:41,09-07-23,00:41:38,-8.90501614,116.3033526,2.00,53.827,7.623,241,23,30
09-07-23 00:41,09-07-23,00:41:39,-8.9050482,116.3032917,2.00,53.811,7.599,242,23,31
09-07-23 00:41,09-07-23,00:41:40,-8.90507998,116.303231,2.00,53.821,7.554,242,22,30
09-07-23 00:41,09-07-23,00:41:41,-8.90511179,116.3031722,2.00,53.803,7.519,241,23,31
09-07-23 00:41,09-07-23,00:41:42,-8.90514459,116.3031138,2.00,53.814,7.486,240,23,30
09-07-23 00:41,09-07-23,00:41:43,-8.90517653,116.3030552,2.00,53.779,7.439,241,23,29
09-07-23 00:41,09-07-23,00:41:44,-8.90520686,116.3029956,2.00,53.773,7.406,243,22,31
09-07-23 00:41,09-07-23,00:41:45,-8.90523574,116.3029363,2.00,53.748,7.374,244,22,31
09-07-23 00:41,09-07-23,00:41:46,-8.90526456,116.3028749,2.00,53.739,7.35,245,22,31
09-07-23 00:41,09-07-23,00:41:47,-8.90529141,116.3028143,2.00,53.719,7.339,246,23,31
09-07-23 00:41,09-07-23,00:41:48,-8.90531654,116.302753,2.00,53.659,7.324,247,23,31
09-07-23 00:41,09-07-23,00:41:49,-8.90534017,116.3026914,2.00,53.632,7.329,250,22,31
09-07-23 00:41,09-07-23,00:41:50,-8.90535965,116.3026276,2.00,53.539,7.315,254,23,31
09-07-23 00:41,09-07-23,00:41:51,-8.90537483,116.3025615,2.00,53.559,7.313,260,23,31
09-07-23 00:41,09-07-23,00:41:52,-8.90538094,116.3024952,2.00,53.544,7.284,269,23,31
09-07-23 00:41,09-07-23,00:41:53,-8.90537698,116.3024289,3.00,53.525,7.302,279,23,31
09-07-23 00:41,09-07-23,00:41:54,-8.90536375,116.3023638,3.00,53.557,7.282,288,23,31
09-07-23 00:41,09-07-23,00:41:55,-8.9053388,116.3023034,3.00,53.588,7.256,297,23,31
09-07-23 00:41,09-07-23,00:41:56,-8.90530433,116.3022478,3.00,53.592,7.231,307,23,31
09-07-23 00:41,09-07-23,00:41:57,-8.90526066,116.3021998,3.00,53.489,7.191,317,23,31
09-07-23 00:41,09-07-23,00:41:58,-8.90520817,116.3021605,3.00,53.566,7.131,328,22,31
09-07-23 00:41,09-07-23,00:41:59,-8.90515017,116.3021312,3.00,53.614,7.083,338,23,31
09-07-23 00:42,09-07-23,00:42:00,-8.9050899,116.3021133,3.00,53.637,7.015,348,23,31
09-07-23 00:42,09-07-23,00:42:01,-8.90502728,116.3021027,3.00,53.685,6.984,356,23,31
09-07-23 00:42,09-07-23,00:42:02,-8.90496339,116.3020998,3.00,53.65,6.94,1,23,31
09-07-23 00:42,09-07-23,00:42:03,-8.90489723,116.3021006,3.00,53.625,7.483,4,23,30
09-07-23 00:42,09-07-23,00:42:04,-8.9048271,116.3021039,3.00,53.62,8.151,4,22,31
09-07-23 00:42,09-07-23,00:42:05,-8.90475355,116.302108,3.00,53.579,8.332,4,22,30
09-07-23 00:42,09-07-23,00:42:06,-8.90467939,116.3021134,3.00,53.596,8.3,5,22,30
09-07-23 00:42,09-07-23,00:42:07,-8.90460741,116.3021203,3.00,53.644,8.266,6,21,31
09-07-23 00:42,09-07-23,00:42:08,-8.90453403,116.3021274,3.00,53.625,8.24,6,21,31
09-07-23 00:42,09-07-23,00:42:09,-8.90446204,116.3021349,3.00,53.62,8.227,7,21,31
09-07-23 00:42,09-07-23,00:42:10,-8.90438893,116.3021433,3.00,53.659,8.324,7,21,31
09-07-23 00:42,09-07-23,00:42:11,-8.904317,116.3021528,3.00,53.672,8.184,7,22,31
09-07-23 00:42,09-07-23,00:42:12,-8.90424489,116.3021609,3.00,53.657,8.153,6,22,31
09-07-23 00:42,09-07-23,00:42:13,-8.90417196,116.3021671,3.00,53.679,8.113,5,21,31
09-07-23 00:42,09-07-23,00:42:14,-8.90409784,116.3021717,3.00,53.686,8.074,4,22,31
09-07-23 00:42,09-07-23,00:42:15,-8.90402431,116.3021757,3.00,53.694,8.057,3,22,31
09-07-23 00:42,09-07-23,00:42:16,-8.90395317,116.3021787,3.00,53.65,8.02,2,22,31
09-07-23 00:42,09-07-23,00:42:17,-8.90388184,116.3021811,3.00,53.713,7.977,2,21,30
09-07-23 00:42,09-07-23,00:42:18,-8.90380879,116.3021838,3.00,53.705,7.931,1,21,30
09-07-23 00:42,09-07-23,00:42:19,-8.90373687,116.3021864,3.00,53.744,7.897,1,21,29
09-07-23 00:42,09-07-23,00:42:20,-8.90366405,116.302187,3.00,53.732,7.853,0,21,31
09-07-23 00:42,09-07-23,00:42:21,-8.90359354,116.3021867,3.00,53.746,7.815,359,21,30
09-07-23 00:42,09-07-23,00:42:22,-8.90352055,116.302186,3.00,53.717,7.779,358,21,31
09-07-23 00:42,09-07-23,00:42:23,-8.90344909,116.3021837,3.00,53.788,7.724,357,22,31
09-07-23 00:42,09-07-23,00:42:24,-8.9033784,116.3021811,3.00,53.745,7.681,357,22,30
09-07-23 00:42,09-07-23,00:42:25,-8.90330823,116.3021798,3.00,53.723,7.63,360,22,30
09-07-23 00:42,09-07-23,00:42:26,-8.90323956,116.3021814,3.00,53.709,7.586,2,22,30
09-07-23 00:42,09-07-23,00:42:27,-8.90317176,116.3021855,3.00,53.732,7.551,4,22,31
09-07-23 00:42,09-07-23,00:42:28,-8.90310515,116.3021909,3.00,53.694,7.52,6,20,31
09-07-23 00:42,09-07-23,00:42:29,-8.90303892,116.3021995,3.00,53.735,7.485,9,20,31
09-07-23 00:42,09-07-23,00:42:30,-8.90297487,116.3022131,3.00,53.758,7.461,15,19,30
09-07-23 00:42,09-07-23,00:42:31,-8.90291192,116.3022332,3.00,53.781,7.454,21,20,31
09-07-23 00:42,09-07-23,00:42:32,-8.90285118,116.3022567,3.00,53.841,7.227,27,20,31
09-07-23 00:42,09-07-23,00:42:33,-8.90279187,116.3022906,2.00,53.859,7.376,33,19,31
09-07-23 00:42,09-07-23,00:42:34,-8.90273761,116.3023303,2.00,53.894,7.319,40,19,30
09-07-23 00:42,09-07-23,00:42:35,-8.90269047,116.3023772,2.00,53.881,7.278,49,20,30
09-07-23 00:42,09-07-23,00:42:36,-8.90264889,116.3024298,2.00,53.906,7.221,57,22,31
09-07-23 00:42,09-07-23,00:42:37,-8.90261607,116.3024871,3.00,53.937,7.165,65,22,30
09-07-23 00:42,09-07-23,00:42:38,-8.90259151,116.3025472,3.00,53.955,7.12,73,22,31
09-07-23 00:42,09-07-23,00:42:39,-8.90257072,116.3026084,3.00,53.963,7.079,73,22,30
09-07-23 00:42,09-07-23,00:42:40,-8.90254751,116.3026689,3.00,54.007,7.013,69,23,29
09-07-23 00:42,09-07-23,00:42:41,-8.90252444,116.302726,3.00,54.125,6.889,71,22,31
09-07-23 00:42,09-07-23,00:42:42,-8.90250159,116.3027857,3.00,54.196,6.77,72,23,31
09-07-23 00:42,09-07-23,00:42:43,-8.90248178,116.3028446,3.00,54.309,6.942,73,23,30
09-07-23 00:42,09-07-23,00:42:44,-8.90246223,116.302909,3.00,54.396,7.468,74,23,28
09-07-23 00:42,09-07-23,00:42:45,-8.90244196,116.302973,3.00,54.538,7.361,73,22,30
09-07-23 00:42,09-07-23,00:42:46,-8.90242227,116.3030357,3.00,54.619,7.212,72,21,30
09-07-23 00:42,09-07-23,00:42:47,-8.90240105,116.3030964,3.00,54.725,7.058,71,22,31
09-07-23 00:42,09-07-23,00:42:48,-8.90237991,116.303154,3.00,54.816,6.898,69,20,30
09-07-23 00:42,09-07-23,00:42:49,-8.90235738,116.3032111,3.00,54.902,6.746,68,22,30
09-07-23 00:42,09-07-23,00:42:50,-8.90233341,116.3032677,3.00,54.979,6.606,67,23,30
09-07-23 00:42,09-07-23,00:42:51,-8.90230959,116.3033212,3.00,55.046,6.467,66,23,31
09-07-23 00:42,09-07-23,00:42:52,-8.90228568,116.3033746,3.00,55.082,6.343,66,23,31
09-07-23 00:42,09-07-23,00:42:53,-8.90226098,116.3034288,3.00,55.159,6.59,66,23,31
09-07-23 00:42,09-07-23,00:42:54,-8.90223208,116.3034915,3.00,55.195,7.46,65,23,31
09-07-23 00:42,09-07-23,00:42:55,-8.90220357,116.3035548,3.00,55.234,7.657,65,23,31
09-07-23 00:42,09-07-23,00:42:56,-8.90217315,116.3036177,3.00,55.279,7.575,64,23,31
09-07-23 00:42,09-07-23,00:42:57,-8.9021401,116.3036767,3.00,55.271,7.519,59,22,29
09-07-23 00:42,09-07-23,00:42:58,-8.90210241,116.303733,3.00,55.24,7.471,54,22,31
09-07-23 00:42,09-07-23,00:42:59,-8.90205961,116.3037845,3.00,55.217,7.458,48,21,29
09-07-23 00:43,09-07-23,00:43:00,-8.90201211,116.3038307,3.00,55.199,7.474,42,21,31
09-07-23 00:43,09-07-23,00:43:01,-8.90196015,116.3038734,3.00,55.191,7.48,37,23,31
09-07-23 00:43,09-07-23,00:43:02,-8.90190428,116.303911,3.00,55.087,7.572,32,23,30
09-07-23 00:43,09-07-23,00:43:03,-8.90184448,116.3039446,3.00,54.948,7.63,27,23,30
09-07-23 00:43,09-07-23,00:43:04,-8.90178242,116.3039739,3.00,54.544,7.657,22,23,31
09-07-23 00:43,09-07-23,00:43:05,-8.90171715,116.3039956,3.00,54.456,7.791,17,23,31
09-07-23 00:43,09-07-23,00:43:06,-8.90165146,116.304012,3.00,54.344,7.872,11,23,31
09-07-23 00:43,09-07-23,00:43:07,-8.90158204,116.3040225,3.00,54.199,7.944,6,23,31
09-07-23 00:43,09-07-23,00:43:08,-8.90150975,116.3040257,3.00,54.1,8.012,360,23,31
09-07-23 00:43,09-07-23,00:43:09,-8.90143596,116.3040227,3.00,53.991,8.059,355,22,31
09-07-23 00:43,09-07-23,00:43:10,-8.90135824,116.304016,3.00,53.991,8.237,354,21,31
09-07-23 00:43,09-07-23,00:43:11,-8.90128568,116.3040081,3.00,53.976,8.104,353,21,31
09-07-23 00:43,09-07-23,00:43:12,-8.90121488,116.3040002,3.00,53.966,8.123,355,22,30
09-07-23 00:43,09-07-23,00:43:13,-8.90114328,116.3039934,3.00,54.071,8.062,355,20,30
09-07-23 00:43,09-07-23,00:43:14,-8.90107216,116.3039876,3.00,54.09,8.051,355,21,30
09-07-23 00:43,09-07-23,00:43:15,-8.9010002,116.3039817,3.00,54.115,7.999,355,21,30
09-07-23 00:43,09-07-23,00:43:16,-8.90092884,116.3039753,3.00,54.071,7.916,354,21,30
09-07-23 00:43,09-07-23,00:43:17,-8.90085971,116.303969,3.00,54.131,7.803,354,21,31
09-07-23 00:43,09-07-23,00:43:18,-8.90079138,116.3039627,3.00,54.17,7.684,354,21,30
09-07-23 00:43,09-07-23,00:43:19,-8.90072422,116.3039567,3.00,54.236,7.542,354,21,31
09-07-23 00:43,09-07-23,00:43:20,-8.90065765,116.3039501,3.00,54.334,7.401,354,21,30
09-07-23 00:43,09-07-23,00:43:21,-8.90059213,116.3039437,3.00,54.384,7.241,354,21,31
09-07-23 00:43,09-07-23,00:43:22,-8.90052836,116.3039375,3.00,54.48,7.081,354,21,30
09-07-23 00:43,09-07-23,00:43:23,-8.90046521,116.3039316,3.00,54.558,6.888,354,20,31
09-07-23 00:43,09-07-23,00:43:24,-8.90040384,116.3039245,3.00,54.644,6.72,353,21,31
09-07-23 00:43,09-07-23,00:43:25,-8.90033969,116.3039168,3.00,54.753,7.218,353,21,31
09-07-23 00:43,09-07-23,00:43:26,-8.90027016,116.3039089,3.00,54.847,7.721,353,21,31
09-07-23 00:43,09-07-23,00:43:27,-8.90020156,116.3039008,3.00,54.946,7.634,353,21,31
09-07-23 00:43,09-07-23,00:43:28,-8.90013359,116.3038923,3.00,55.024,7.486,354,22,31
09-07-23 00:43,09-07-23,00:43:29,-8.90006692,116.3038859,3.00,55.057,7.35,356,22,31
09-07-23 00:43,09-07-23,00:43:30,-8.90000072,116.3038822,3.00,55.132,7.226,357,21,31
09-07-23 00:43,09-07-23,00:43:31,-8.89993667,116.3038801,3.00,55.182,7.124,359,21,31
09-07-23 00:43,09-07-23,00:43:32,-8.899875,116.3038786,3.00,55.193,7.013,359,21,31
09-07-23 00:43,09-07-23,00:43:33,-8.8998146,116.3038767,2.00,55.229,6.925,358,21,31
09-07-23 00:43,09-07-23,00:43:34,-8.89975219,116.3038748,2.00,55.219,6.835,357,21,31
09-07-23 00:43,09-07-23,00:43:35,-8.89969083,116.3038713,2.00,55.234,6.779,357,21,30
09-07-23 00:43,09-07-23,00:43:36,-8.89962977,116.3038666,2.00,55.221,6.714,356,21,31
09-07-23 00:43,09-07-23,00:43:37,-8.89956967,116.3038618,3.00,55.225,6.665,355,21,30
09-07-23 00:43,09-07-23,00:43:38,-8.89950978,116.3038558,3.00,55.227,6.656,355,21,30
09-07-23 00:43,09-07-23,00:43:39,-8.89945008,116.303848,3.00,55.187,6.65,354,21,31
09-07-23 00:43,09-07-23,00:43:40,-8.89938596,116.3038403,3.00,55.141,7.201,352,21,31
09-07-23 00:43,09-07-23,00:43:41,-8.89931858,116.3038303,3.00,55.139,7.411,351,21,31
09-07-23 00:43,09-07-23,00:43:42,-8.89925252,116.3038149,3.00,55.05,7.441,345,21,31
09-07-23 00:43,09-07-23,00:43:43,-8.89918892,116.3037915,3.00,54.924,7.463,337,22,31
09-07-23 00:43,09-07-23,00:43:44,-8.89912864,116.3037588,3.00,54.86,7.491,329,22,31
09-07-23 00:43,09-07-23,00:43:45,-8.899073,116.3037188,3.00,54.725,7.553,321,22,31
09-07-23 00:43,09-07-23,00:43:46,-8.89902366,116.3036711,3.00,54.548,7.642,313,22,31
09-07-23 00:43,09-07-23,00:43:47,-8.89897958,116.3036169,3.00,54.443,7.711,307,22,31
09-07-23 00:43,09-07-23,00:43:48,-8.89894115,116.3035582,3.00,54.383,7.828,301,22,31
09-07-23 00:43,09-07-23,00:43:49,-8.89891098,116.3034948,3.00,54.249,7.975,293,22,31
09-07-23 00:43,09-07-23,00:43:50,-8.8988881,116.3034256,3.00,54.127,8.102,285,21,31
09-07-23 00:43,09-07-23,00:43:51,-8.89887385,116.3033553,3.00,54.002,8.233,280,20,31
09-07-23 00:43,09-07-23,00:43:52,-8.89886216,116.3032816,3.00,53.895,8.334,278,23,30
09-07-23 00:43,09-07-23,00:43:53,-8.89885085,116.3032076,3.00,53.841,8.368,278,23,30
09-07-23 00:43,09-07-23,00:43:54,-8.89883886,116.3031342,3.00,53.723,8.401,278,23,31
09-07-23 00:43,09-07-23,00:43:55,-8.89882573,116.3030582,3.00,53.67,8.434,279,22,31
09-07-23 00:43,09-07-23,00:43:56,-8.8988111,116.3029815,3.00,53.58,8.486,281,21,31
09-07-23 00:43,09-07-23,00:43:57,-8.89879311,116.3029056,3.00,53.401,8.52,284,23,31
09-07-23 00:43,09-07-23,00:43:58,-8.89877281,116.3028304,3.00,53.4,8.532,285,22,30
09-07-23 00:43,09-07-23,00:43:59,-8.89875049,116.3027574,3.00,53.363,8.536,287,22,30
09-07-23 00:44,09-07-23,00:44:00,-8.89872532,116.3026853,3.00,53.378,8.523,288,23,31
09-07-23 00:44,09-07-23,00:44:01,-8.89869935,116.302613,3.00,53.44,8.487,290,22,31
09-07-23 00:44,09-07-23,00:44:02,-8.89867151,116.3025406,3.00,53.446,8.467,291,22,31
09-07-23 00:44,09-07-23,00:44:03,-8.89864365,116.3024696,3.00,53.444,8.442,292,22,31
09-07-23 00:44,09-07-23,00:44:04,-8.898613,116.3023998,3.00,53.442,8.394,294,22,31
09-07-23 00:44,09-07-23,00:44:05,-8.89858045,116.3023322,3.00,53.411,8.357,296,22,31
09-07-23 00:44,09-07-23,00:44:06,-8.89854374,116.3022644,3.00,53.443,8.298,300,22,31
09-07-23 00:44,09-07-23,00:44:07,-8.89850469,116.3022006,3.00,53.452,8.263,303,23,31
09-07-23 00:44,09-07-23,00:44:08,-8.89846149,116.3021411,3.00,53.399,8.23,307,23,31
09-07-23 00:44,09-07-23,00:44:09,-8.89841421,116.3020835,3.00,53.423,8.186,310,23,31
09-07-23 00:44,09-07-23,00:44:10,-8.8983657,116.3020265,3.00,53.427,8.127,314,23,31
09-07-23 00:44,09-07-23,00:44:11,-8.89831194,116.3019758,3.00,53.402,8.15,317,22,31
09-07-23 00:44,09-07-23,00:44:12,-8.89825536,116.301928,3.00,53.433,8.121,320,22,31
09-07-23 00:44,09-07-23,00:44:13,-8.89819607,116.3018802,3.00,53.4,8.1,321,23,31
09-07-23 00:44,09-07-23,00:44:14,-8.89813864,116.301833,3.00,53.399,8.071,320,21,31
09-07-23 00:44,09-07-23,00:44:15,-8.89808097,116.3017861,3.00,53.397,8.051,320,22,31
09-07-23 00:44,09-07-23,00:44:16,-8.89802376,116.3017402,3.00,53.444,8.004,320,22,31
09-07-23 00:44,09-07-23,00:44:17,-8.89796543,116.3016934,3.00,53.382,7.99,321,22,31
09-07-23 00:44,09-07-23,00:44:18,-8.897909,116.3016484,3.00,53.377,7.95,322,21,31
09-07-23 00:44,09-07-23,00:44:19,-8.89785186,116.3016049,3.00,53.408,7.901,323,22,31
09-07-23 00:44,09-07-23,00:44:20,-8.89779425,116.3015624,3.00,53.387,7.876,323,22,31
09-07-23 00:44,09-07-23,00:44:21,-8.89773742,116.3015198,3.00,53.359,7.82,324,22,31
09-07-23 00:44,09-07-23,00:44:22,-8.89768127,116.3014781,3.00,53.343,7.792,322,22,31
09-07-23 00:44,09-07-23,00:44:23,-8.8976249,116.3014339,3.00,53.344,7.747,320,22,31
09-07-23 00:44,09-07-23,00:44:24,-8.89757083,116.3013882,3.00,53.354,7.71,319,22,31
09-07-23 00:44,09-07-23,00:44:25,-8.89751931,116.301342,3.00,53.387,7.646,319,23,31
09-07-23 00:44,09-07-23,00:44:26,-8.89746845,116.301297,3.00,53.418,7.593,320,22,31
09-07-23 00:44,09-07-23,00:44:27,-8.89741612,116.3012552,3.00,53.42,7.552,322,22,31
09-07-23 00:44,09-07-23,00:44:28,-8.89736027,116.3012146,3.00,53.424,7.505,325,23,31
09-07-23 00:44,09-07-23,00:44:29,-8.89730458,116.3011775,3.00,53.438,7.46,327,23,31
09-07-23 00:44,09-07-23,00:44:30,-8.89724771,116.3011408,3.00,53.423,7.438,327,22,31
09-07-23 00:44,09-07-23,00:44:31,-8.89719139,116.3011029,3.00,53.459,7.412,326,22,31
09-07-23 00:44,09-07-23,00:44:32,-8.89713565,116.3010643,3.00,53.462,7.388,326,23,31
09-07-23 00:44,09-07-23,00:44:33,-8.89708053,116.301026,3.00,53.431,7.362,325,23,31
09-07-23 00:44,09-07-23,00:44:34,-8.89702738,116.3009889,3.00,53.393,7.327,325,23,31
09-07-23 00:44,09-07-23,00:44:35,-8.89697336,116.3009501,3.00,53.406,7.29,324,23,31
09-07-23 00:44,09-07-23,00:44:36,-8.89692027,116.3009115,3.00,53.412,7.269,324,23,31
09-07-23 00:44,09-07-23,00:44:37,-8.896867,116.3008737,3.00,53.387,7.235,326,23,31
09-07-23 00:44,09-07-23,00:44:38,-8.89681205,116.3008375,3.00,53.395,7.211,328,23,31
09-07-23 00:44,09-07-23,00:44:39,-8.89675548,116.3008043,3.00,53.388,7.186,331,23,31
09-07-23 00:44,09-07-23,00:44:40,-8.89669825,116.300774,3.00,53.355,7.19,333,22,31
09-07-23 00:44,09-07-23,00:44:41,-8.89664089,116.3007454,3.00,53.385,7.17,334,22,31
09-07-23 00:44,09-07-23,00:44:42,-8.8965814,116.3007161,3.00,53.393,7.163,334,22,31
09-07-23 00:44,09-07-23,00:44:43,-8.89652167,116.3006867,3.00,53.349,7.161,334,22,31
09-07-23 00:44,09-07-23,00:44:44,-8.8964644,116.3006596,3.00,53.319,7.141,335,22,31
09-07-23 00:44,09-07-23,00:44:45,-8.89640762,116.3006343,3.00,53.317,7.116,337,22,31
09-07-23 00:44,09-07-23,00:44:46,-8.89634854,116.3006105,3.00,53.324,7.092,340,23,31
09-07-23 00:44,09-07-23,00:44:47,-8.89628777,116.3005893,3.00,53.3,7.068,342,23,31
09-07-23 00:44,09-07-23,00:44:48,-8.89622762,116.3005711,3.00,53.296,7.043,345,22,31
09-07-23 00:44,09-07-23,00:44:49,-8.89616637,116.3005553,3.00,53.231,7.038,346,23,31
09-07-23 00:44,09-07-23,00:44:50,-8.89610444,116.3005407,3.00,53.229,6.987,347,23,31
09-07-23 00:44,09-07-23,00:44:51,-8.89604299,116.3005265,3.00,53.193,6.977,348,23,31
09-07-23 00:44,09-07-23,00:44:52,-8.89598164,116.3005138,3.00,53.182,6.929,348,23,31
09-07-23 00:44,09-07-23,00:44:53,-8.89592051,116.3005017,3.00,53.185,6.892,349,23,31
09-07-23 00:44,09-07-23,00:44:54,-8.89586122,116.3004914,3.00,53.182,6.852,350,23,31
09-07-23 00:44,09-07-23,00:44:55,-8.89580251,116.3004828,3.00,53.37,6.778,352,23,31
09-07-23 00:44,09-07-23,00:44:56,-8.89574243,116.3004758,3.00,53.295,6.773,355,23,31
09-07-23 00:44,09-07-23,00:44:57,-8.89568194,116.3004734,3.00,53.311,6.727,358,23,31
09-07-23 00:44,09-07-23,00:44:58,-8.89562141,116.3004747,3.00,53.259,6.701,1,23,31
09-07-23 00:44,09-07-23,00:44:59,-8.89556003,116.3004788,3.00,53.224,6.64,4,23,31
09-07-23 00:45,09-07-23,00:45:00,-8.89549852,116.3004855,3.00,53.262,6.603,8,20,31
09-07-23 00:45,09-07-23,00:45:01,-8.89543872,116.3004967,3.00,53.351,6.553,11,21,31
09-07-23 00:45,09-07-23,00:45:02,-8.89538096,116.300511,3.00,53.365,6.537,14,22,30
09-07-23 00:45,09-07-23,00:45:03,-8.89532602,116.3005272,3.00,53.358,6.516,17,23,31
09-07-23 00:45,09-07-23,00:45:04,-8.89527236,116.3005458,3.00,53.366,6.474,19,23,31
09-07-23 00:45,09-07-23,00:45:05,-8.8952178,116.3005672,3.00,53.368,6.43,22,21,31
09-07-23 00:45,09-07-23,00:45:06,-8.89516549,116.3005904,3.00,53.386,6.363,24,22,31
09-07-23 00:45,09-07-23,00:45:07,-8.89511441,116.3006148,3.00,53.469,6.298,25,22,31
09-07-23 00:45,09-07-23,00:45:08,-8.89506436,116.3006397,3.00,53.516,6.225,26,22,31
09-07-23 00:45,09-07-23,00:45:09,-8.89501522,116.3006648,3.00,53.539,6.141,27,21,31
09-07-23 00:45,09-07-23,00:45:10,-8.89496896,116.3006886,3.00,53.527,5.842,28,22,30
09-07-23 00:45,09-07-23,00:45:11,-8.89492422,116.3007133,3.00,53.61,5.905,29,23,29
09-07-23 00:45,09-07-23,00:45:12,-8.89488012,116.3007392,3.00,53.641,5.808,30,21,29
09-07-23 00:45,09-07-23,00:45:13,-8.89483769,116.3007648,3.00,53.686,5.686,32,22,30
09-07-23 00:45,09-07-23,00:45:14,-8.89479799,116.3007897,3.00,53.767,5.556,34,21,29
09-07-23 00:45,09-07-23,00:45:15,-8.89475874,116.3008172,3.00,53.787,5.454,36,22,31
09-07-23 00:45,09-07-23,00:45:16,-8.89472132,116.3008468,3.00,53.785,5.365,39,21,31
09-07-23 00:45,09-07-23,00:45:17,-8.89468557,116.3008782,2.00,53.833,5.265,43,22,31
09-07-23 00:45,09-07-23,00:45:18,-8.89465309,116.3009147,2.00,53.896,5.205,51,23,31
09-07-23 00:45,09-07-23,00:45:19,-8.89462759,116.300956,2.00,53.976,5.166,62,23,31
09-07-23 00:45,09-07-23,00:45:20,-8.8946092,116.3009998,2.00,53.913,5.138,72,22,31
09-07-23 00:45,09-07-23,00:45:21,-8.89459973,116.3010445,3.00,53.919,5.071,82,23,31
09-07-23 00:45,09-07-23,00:45:22,-8.8945986,116.3010902,3.00,53.917,5.004,92,22,31
09-07-23 00:45,09-07-23,00:45:23,-8.89460514,116.3011354,3.00,53.939,4.951,103,23,31
09-07-23 00:45,09-07-23,00:45:24,-8.89462116,116.3011767,3.00,53.991,4.871,115,23,30
09-07-23 00:45,09-07-23,00:45:25,-8.89464382,116.3012129,3.00,54.01,4.813,126,23,31
09-07-23 00:45,09-07-23,00:45:26,-8.89467368,116.3012423,3.00,54.04,4.792,138,23,31
09-07-23 00:45,09-07-23,00:45:27,-8.89470737,116.3012685,3.00,54.016,4.785,150,23,31
09-07-23 00:45,09-07-23,00:45:28,-8.89474577,116.3012851,3.00,53.952,4.82,161,23,31
